flight_number,origin,destination,flight_type
CX 7243,,,International
CX 7243,,,International
CX 7246,,,International
CX 7246,,,International
CX 7256,,,International
CX 7256,,,International
CX 7267,,,International
CX 7269,,,International
CX 7269,,,International
CX 7287,,,International
CX 7287,,,International
CX 7808,,,International
CX 7808,,,International
CX 7816,,,International
CX 7816,,,International
CX 9277,,,International
CX 9307,,,International
CX 9308,,,International
CX 9309,,,International
CY 107,,,International
CY 107,,,International
CY 110,,,International
CY 110,,,International
CY 111,,,International
CY 111,,,International
CY 1132,,,International
CY 121,,,International
CY 121,,,International
CY 1250,,,International
CY 1250,,,International
CY 1251,,,International
CY 1251,,,International
CY 1253,,,International
CY 1253,,,International
CY 1256,,,International
CY 1257,,,International
CY 1257,,,International
CY 2,,,International
CY 312,,,International
CY 312,,,International
CY 313,,,International
CY 313,,,International
CY 381,,,International
CY 381,,,International
CY 4850,,,International
CYO 420,,,International
CZ 303,,,International
CZ 303,,,International
CZ 304,,,International
CZ 304,,,International
CZ 673,,,International
CZ 673,,,International
CZ 674,,,International
CZ 674,,,International
CZ 7225,,,International
CZ 7225,,,International
CZ 7226,,,International
CZ 7226,,,International
CZ 7227,,,International
CZ 7227,,,International
CZ 7229,,,International
CZ 7229,,,International
CZ 7230,,,International
CZ 7232,,,International
CZ 7232,,,International
CZ 7239,,,International
CZ 7239,,,International
CZ 7242,,,International
CZ 7242,,,International
CZ 7243,,,International
CZ 7243,,,International
CZ 7252,,,International
CZ 7252,,,International
CZ 7254,,,International
CZ 7254,,,International
CZ 7255,,,International
CZ 7261,,,International
CZ 7261,,,International
CZ 7264,,,International
CZ 7264,,,International
CZ 7266,,,International
CZ 7266,,,International
CZ 7272,,,International
D3 164,,,International
D7 700,,,International
D7 700,,,International
D7 701,,,International
D7 701,,,International
D8 4401,,,International
D8 4401,,,International
D8 4402,,,International
D8 4402,,,International
DE 1472,,,International
DE 1472,,,International
DE 1473,,,International
DE 1473,,,International
DE 2291,,,International
DH 201,,,International
DH 201,,,International
DL 10,,,International
DL 10,,,International
DL 1605,,,International
DL 1605,,,International
DL 17,,,International
DL 17,,,International
DL 2,,,International
DL 2,,,International
DL 20,,,International
DL 20,,,International
DL 21,,,International
DL 21,,,International
DL 31,,,International
DL 31,,,International
DL 32,,,International
DL 32,,,International
DL 36,,,International
DL 36,,,International
DL 37,,,International
DL 37,,,International
DL 4,,,International
DL 4,,,International
DL 50,,,International
DL 51,,,International
DL 51,,,International
DL 5920,,,International
DL 5920,,,International
DL 5922,,,International
DL 5922,,,International
DL 5924,,,International
DL 5924,,,International
DL 5925,,,International
DL 5925,,,International
DL 5929,,,International
DL 5934,,,International
DL 5934,,,International
DL 5935,,,International
DL 5935,,,International
DL 5936,,,International
DL 5936,,,International
DL 5937,,,International
DL 5937,,,International
DL 5939,,,International
DL 5939,,,International
DL 5940,,,International
DL 5940,,,International
DL 5941,,,International
DL 5941,,,International
DL 5944,,,International
DL 5944,,,International
DL 5945,,,International
DL 5945,,,International
DL 5946,,,International
DL 5946,,,International
DL 5947,,,International
DL 5947,,,International
DL 5948,,,International
DL 5948,,,International
DL 5950,,,International
DL 5950,,,International
DL 5951,,,International
DL 5951,,,International
DL 5952,,,International
DL 5955,,,International
DL 5955,,,International
DL 5958,,,International
DL 5958,,,International
DL 5959,,,International
DL 5959,,,International
DL 5960,,,International
DL 5961,,,International
DL 5964,,,International
DL 5964,,,International
DL 5965,,,International
DL 5965,,,International
DL 5967,,,International
DL 5967,,,International
DL 5968,,,International
DL 5968,,,International
DL 5969,,,International
DL 5973,,,International
DL 5973,,,International
DL 5974,,,International
DL 5974,,,International
DL 5975,,,International
DL 5975,,,International
DL 5976,,,International
DL 5976,,,International
DL 5977,,,International
DL 5977,,,International
DL 5979,,,International
DL 5982,,,International
DL 5982,,,International
DL 5983,,,International
DL 5983,,,International
DL 5985,,,International
DL 5985,,,International
DL 5988,,,International
DL 5988,,,International
DL 5989,,,International
DL 5989,,,International
DL 5991,,,International
DL 5991,,,International
DL 5993,,,International
DL 5993,,,International
DL 5995,,,International
DL 5996,,,International
DL 5996,,,International
DL 5999,,,International
DL 5999,,,International
DL 6772,,,International
DL 6773,,,International
DL 7321,,,International
DL 7321,,,International
DL 7327,,,International
DL 7327,,,International
DL 7339,,Jeddah King Abdulaziz,International
DL 7339,,Jeddah King Abdulaziz,International
DL 7340,Jeddah King Abdulaziz,,International
DL 7340,Jeddah King Abdulaziz,,International
DL 7347,,,International
DL 7347,,,International
DL 7541,,,International
DL 7541,,,International
DL 7542,,,International
DL 7542,,,International
DL 7622,,,International
DL 7622,,,International
DL 7625,,,International
DL 7625,,,International
DL 7626,,,International
DL 7626,,,International
DL 7627,,,International
DL 7627,,,International
DL 7629,,,International
DL 7629,,,International
DL 7630,,,International
DL 7630,,,International
DL 7631,,,International
DL 7632,,,International
DL 7632,,,International
DL 7633,,,International
DL 7633,,,International
DL 7634,,,International
DL 7634,,,International
DL 7636,,,International
DL 7636,,,International
DL 8278,,,International
DL 8278,,,International
DL 8282,,,International
DL 8282,,,International
DL 8290,,,International
DL 8290,,,International
DL 8619,,,International
DL 8619,,,International
DL 9,,,International
DL 9,,,International
DL 9346,,,International
DL 9597,,,International
DL 9608,,,International
DL 9642,,,International
DL 9642,,,International
DL 9907,,,International
DS 1273,,,International
DS 1273,,,International
DS 1274,,,International
DS 1274,,,International
DT 579,,,International
DT 580,,,International
DY 1890,,,International
DY 1890,,,International
DY 1891,,,International
DY 1891,,,International
DY 4401,,,International
DY 4401,,,International
DY 4402,,,International
DY 4402,,,International
DY 9054,,,International
DY 9054,,,International
DY 9055,,,International
E2 807,,,International
E2 808,,,International
E2 809,,,International
E2 809,,,International
E2 810,,,International
E2 810,,,International
E2 811,,,International
E2 811,,,International
E2 812,,,International
E2 812,,,International
E2 813,,,International
E2 814,,,International
E2 814,,,International
E4 1667,,,International
E4 1667,,,International
E4 1668,,,International
E4 1668,,,International
E4 5017,,,International
E4 5018,,,International
E4 5421,,,International
E4 5422,,,International
E4 7227,,,International
E4 7228,,,International
E4 7360,,,International
E4 7771,,,International
E4 7772,,,International
E5 326,,,International
E5 326,,,International
EC 1859,,,International
EC 1860,,,International
EC 3759,,,International
EC 3760,,,International
EC 4577,,,International
EC 4578,,,International
EC 4655,,,International
EC 4656,,,International
EC 5367,,,International
EC 5367,,,International
EC 5368,,,International
EC 5368,,,International
EC 7983,,,International
EC 7984,,,International
EC 7984,,,International
EI 156,,,International
EI 158,,,International
EI 158,,,International
EI 159,,,International
EI 159,,,International
EI 161,,,International
EI 161,,,International
EI 162,,,International
EI 162,,,International
EI 163,,,International
EI 163,,,International
EI 164,,,International
EI 164,,,International
EI 166,,,International
EI 166,,,International
EI 167,,,International
EI 167,,,International
EI 168,,,International
EI 168,,,International
EI 169,,,International
EI 169,,,International
EI 171,,,International
EI 171,,,International
EI 172,,,International
EI 172,,,International
EI 173,,,International
EI 173,,,International
EI 176,,,International
EI 176,,,International
EI 177,,,International
EI 177,,,International
EI 178,,,International
EI 178,,,International
EI 179,,,International
EI 179,,,International
EI 182,,,International
EI 182,,,International
EI 183,,,International
EI 183,,,International
EI 385,,,International
EI 385,,,International
EI 386,,,International
EI 386,,,International
EI 714,,,International
EI 714,,,International
EI 715,,,International
EI 715,,,International
EI 722,,,International
EI 722,,,International
EI 723,,,International
EI 723,,,International
EI 724,,,International
EI 724,,,International
EI 725,,,International
EI 725,,,International
EI 776,,,International
EI 777,,,International
EI 778,,,International
EI 779,,,International
EI 8325,,,International
EI 8327,,,International
EI 8330,,,International
EI 8330,,,International
EI 8331,,,International
EI 8331,,,International
EI 8332,,,International
EI 8332,,,International
EI 8333,,,International
EI 8333,,,International
EI 8334,,,International
EI 8335,,,International
EI 8391,,,International
EI 8391,,,International
EI 8400,,,International
EI 8400,,,International
EI 8401,,,International
EI 8401,,,International
EI 8402,,,International
EI 8402,,,International
EI 8403,,,International
EI 8403,,,International
EI 8410,,,International
EI 8410,,,International
EI 8748,,,International
EI 8748,,,International
EI 8749,,,International
EI 8749,,,International
EI 8753,,,International
EI 8764,,,International
EI 8764,,,International
EI 8765,,,International
EI 8765,,,International
EI 8767,,,International
EI 8767,,,International
EI 8793,,,International
EI 8793,,,International
EI 8795,,,International
EI 8795,,,International
EI 8798,,,International
EI 8799,,,International
EI 8799,,,International
EI 8813,,,International
EI 8813,,,International
EI 8814,,,International
EI 8815,,,International
EI 8815,,,International
EI 8821,,,International
EI 8821,,,International
EI 8871,,,International
EI 8871,,,International
EI 8873,,,International
EI 8873,,,International
EI 8875,,,International
